ts,sensor_id,pm25,pm10,no2,o3,so2,co,nh3,c6h6,temp,hum
2026-01-17T04:00,22,8.2,13.1,22.1,0.0,4.8,0.258,0.0,0.5,6.6,79
2026-01-17T05:00,22,12.5,16.6,28.6,0.0,5.7,0.34,0.0,0.9,7.5,78
2026-01-17T06:00,22,16.0,21.7,41.2,0.0,6.2,0.485,0.0,1.0,8.6,74
2026-01-17T07:00,22,19.8,28.2,58.6,0.0,6.1,0.687,0.0,1.5,9.5,71
2026-01-17T08:00,22,17.6,28.1,54.9,0.0,7.2,0.598,0.0,1.4,10.2,71
2026-01-17T09:00,22,14.2,25.2,45.5,0.0,7.9,0.499,0.0,1.2,10.7,70
2026-01-17T10:00,22,13.8,19.9,41.3,0.0,7.7,0.443,0.0,0.9,11.5,68
2026-01-17T11:00,22,11.1,17.2,32.6,0.0,6.6,0.403,0.0,0.9,12.3,65
2026-01-17T12:00,22,11.1,16.7,32.2,0.0,7.1,0.378,0.0,0.9,13.2,64
2026-01-17T13:00,22,11.6,19.3,32.1,0.0,6.9,0.372,0.0,0.8,13.2,62
2026-01-17T14:00,22,13.6,20.4,34.2,0.0,7.8,0.38,0.0,0.9,14.6,64
2026-01-17T15:00,22,13.6,23.5,30.6,0.0,7.0,0.364,0.0,0.9,13.5,64
2026-01-17T16:00,22,16.2,25.8,41.7,0.0,7.1,0.511,0.0,1.1,12.9,65
2026-01-17T17:00,22,18.8,30.8,50.8,0.0,7.7,0.661,0.0,1.3,12.8,68
2026-01-17T18:00,22,15.2,25.1,46.2,0.0,7.2,0.566,0.0,1.2,11.2,70
2026-01-17T19:00,22,12.9,20.8,36.5,0.0,6.7,0.509,0.0,1.0,10.5,69
2026-01-17T20:00,22,11.8,18.6,30.4,0.0,7.1,0.392,0.0,0.9,10.6,70
2026-01-17T21:00,22,11.2,17.6,24.7,0.0,6.8,0.314,0.0,0.7,8.9,71
2026-01-17T22:00,22,9.4,14.6,19.5,0.0,6.5,0.267,0.0,0.7,8.7,74
2026-01-17T23:00,22,9.0,14.6,19.7,0.0,6.0,0.285,0.0,0.6,8.3,79
2026-01-17T00:00,37,5.9,9.7,10.9,0.0,1.7,0.389,0.0,0.5,7.6,79
2026-01-17T01:00,37,4.9,7.4,8.8,0.0,1.6,0.332,0.0,0.5,7.1,78
2026-01-17T02:00,37,5.0,8.3,8.7,0.0,1.7,0.326,0.0,0.4,6.5,81
2026-01-17T03:00,37,5.2,7.7,8.8,0.0,1.9,0.303,0.0,0.4,6.9,81
2026-01-17T04:00,37,5.2,8.2,10.1,0.0,1.8,0.362,0.0,0.5,7.0,81
2026-01-17T05:00,37,7.0,9.6,13.3,0.0,1.9,0.492,0.0,0.7,7.5,80
2026-01-17T06:00,37,9.5,13.9,19.1,0.0,2.0,0.711,0.0,0.9,8.9,77
2026-01-17T07:00,37,12.7,15.9,25.2,0.0,2.2,1.074,0.0,1.3,9.2,73
2026-01-17T08:00,37,9.9,16.6,28.8,0.0,2.2,0.833,0.0,1.2,10.7,77
2026-01-17T09:00,37,9.3,15.1,21.3,0.0,2.2,0.78,0.0,1.0,11.0,71
2026-01-17T10:00,37,8.3,12.6,18.0,0.0,2.3,0.568,0.0,0.9,12.0,69
2026-01-17T11:00,37,8.0,11.9,15.5,0.0,2.3,0.565,0.0,0.8,12.2,66
2026-01-17T12:00,37,6.8,12.3,15.2,0.0,2.3,0.602,0.0,0.9,13.0,64
2026-01-17T13:00,37,7.0,11.9,15.2,0.0,2.2,0.551,0.0,0.8,13.0,65
2026-01-17T14:00,37,8.9,11.8,17.1,0.0,2.1,0.598,0.0,0.8,13.4,66
2026-01-17T15:00,37,9.6,15.1,17.4,0.0,2.0,0.579,0.0,0.9,13.7,67
2026-01-17T16:00,37,11.2,16.1,20.5,0.0,2.0,0.801,0.0,1.1,13.2,68
2026-01-17T17:00,37,11.0,16.3,28.3,0.0,2.0,0.955,0.0,1.4,12.3,66
2026-01-17T18:00,37,10.1,16.4,24.9,0.0,1.8,0.881,0.0,1.4,10.9,68
2026-01-17T19:00,37,8.0,14.4,20.4,0.0,1.9,0.744,0.0,1.0,10.3,72
2026-01-17T20:00,37,8.4,11.6,14.9,0.0,1.9,0.572,0.0,1.0,9.6,74
2026-01-17T21:00,37,6.9,11.1,13.0,0.0,1.9,0.442,0.0,0.7,8.9,79
2026-01-17T22:00,37,6.3,10.0,10.6,0.0,1.6,0.407,0.0,0.7,8.6,74
2026-01-17T23:00,37,5.9,9.5,11.8,0.0,1.8,0.418,0.0,0.7,7.1,76
2026-01-17T00:00,38,14.1,14.4,13.5,34.1,0.0,0.0,0.0,0.0,6.5,79
2026-01-17T01:00,38,12.9,12.3,11.3,27.1,0.0,0.0,0.0,0.0,6.1,80
2026-01-17T02:00,38,10.8,11.7,11.0,23.7,0.0,0.0,0.0,0.0,6.5,78
2026-01-17T03:00,38,11.5,11.6,10.9,23.0,0.0,0.0,0.0,0.0,6.4,79
2026-01-17T04:00,38,12.7,12.3,12.3,32.3,0.0,0.0,0.0,0.0,6.9,80
2026-01-17T05:00,38,17.6,15.2,16.7,42.7,0.0,0.0,0.0,0.0,7.5,76
2026-01-17T06:00,38,20.7,19.6,22.0,54.4,0.0,0.0,0.0,0.0,7.8,74
2026-01-17T07:00,38,26.3,27.0,33.0,68.5,0.0,0.0,0.0,0.0,9.7,74
2026-01-17T08:00,38,24.1,24.6,31.4,89.8,0.0,0.0,0.0,0.0,9.8,71
2026-01-17T09:00,38,19.8,22.1,23.8,106.7,0.0,0.0,0.0,0.0,10.8,72
2026-01-17T10:00,38,16.8,17.1,17.5,129.4,0.0,0.0,0.0,0.0,12.1,69
2026-01-17T11:00,38,16.0,16.9,15.9,126.5,0.0,0.0,0.0,0.0,13.1,69
2026-01-17T12:00,38,17.5,17.5,15.5,144.7,0.0,0.0,0.0,0.0,13.0,67
2026-01-17T13:00,38,14.3,15.7,15.1,130.1,0.0,0.0,0.0,0.0,13.9,64
2026-01-17T14:00,38,16.8,13.9,14.8,120.3,0.0,0.0,0.0,0.0,14.2,64
2026-01-17T15:00,38,17.7,17.9,16.4,94.3,0.0,0.0,0.0,0.0,13.2,63
2026-01-17T16:00,38,19.9,20.6,19.6,85.8,0.0,0.0,0.0,0.0,13.0,64
2026-01-17T17:00,38,22.9,24.5,20.6,75.4,0.0,0.0,0.0,0.0,12.2,63
2026-01-17T18:00,38,18.9,21.4,19.3,60.1,0.0,0.0,0.0,0.0,11.9,65
2026-01-17T19:00,38,16.1,14.7,15.0,53.6,0.0,0.0,0.0,0.0,10.7,70
2026-01-17T20:00,38,14.3,14.6,12.7,43.9,0.0,0.0,0.0,0.0,9.9,73
2026-01-17T21:00,38,13.0,12.4,10.2,38.6,0.0,0.0,0.0,0.0,9.3,73
2026-01-17T22:00,38,11.5,12.0,7.6,29.4,0.0,0.0,0.0,0.0,8.0,75
2026-01-17T23:00,38,10.8,11.5,7.3,30.4,0.0,0.0,0.0,0.0,7.2,77
2026-01-18T00:00,19,7.4,11.5,14.3,0.0,2.5,0.574,0.0,0.0,7.0,77
2026-01-18T01:00,19,6.2,10.7,10.7,0.0,2.7,0.47,0.0,0.0,7.2,78
2026-01-18T02:00,19,6.2,10.5,12.1,0.0,2.5,0.454,0.0,0.0,6.2,77
2026-01-18T03:00,19,6.2,10.4,11.6,0.0,2.6,0.471,0.0,0.0,6.1,82
2026-01-18T04:00,19,6.6,10.5,13.0,0.0,2.6,0.537,0.0,0.0,6.7,76
2026-01-18T05:00,19,8.7,12.7,16.4,0.0,2.7,0.7,0.0,0.0,6.9,79
2026-01-18T06:00,19,10.3,16.7,23.9,0.0,2.9,0.982,0.0,0.0,7.9,77
2026-01-18T07:00,19,13.5,21.3,34.6,0.0,3.3,1.348,0.0,0.0,8.6,75
2026-01-18T08:00,19,13.4,22.4,30.6,0.0,3.5,1.295,0.0,0.0,9.7,70
2026-01-18T09:00,19,11.1,18.3,25.3,0.0,3.5,1.003,0.0,0.0,10.9,73
2026-01-18T10:00,19,10.2,16.0,21.3,0.0,3.4,0.867,0.0,0.0,11.4,67
2026-01-18T11:00,19,8.5,15.4,19.4,0.0,3.4,0.826,0.0,0.0,12.3,64
2026-01-18T12:00,19,8.3,14.4,16.7,0.0,3.3,0.725,0.0,0.0,12.9,62
2026-01-18T13:00,19,7.8,14.0,17.0,0.0,3.5,0.784,0.0,0.0,14.2,63
2026-01-18T14:00,19,8.7,15.5,18.3,0.0,3.5,0.839,0.0,0.0,13.2,63
2026-01-18T15:00,19,9.7,18.0,19.0,0.0,3.1,0.944,0.0,0.0,13.4,64
2026-01-18T16:00,19,12.0,18.5,24.3,0.0,3.0,0.979,0.0,0.0,13.3,62
2026-01-18T17:00,19,12.5,22.1,30.1,0.0,3.0,1.297,0.0,0.0,12.3,67
2026-01-18T18:00,19,10.1,18.3,26.0,0.0,2.8,1.203,0.0,0.0,11.7,69
2026-01-18T19:00,19,9.1,15.2,21.3,0.0,2.8,1.063,0.0,0.0,10.8,69
2026-01-18T20:00,19,8.8,15.1,16.7,0.0,3.0,0.778,0.0,0.0,10.2,72
2026-01-18T21:00,19,6.9,12.9,13.5,0.0,2.6,0.689,0.0,0.0,9.0,72
2026-01-18T22:00,19,6.7,11.5,12.7,0.0,2.6,0.608,0.0,0.0,7.9,76
2026-01-18T23:00,19,5.6,9.9,11.7,0.0,2.6,0.632,0.0,0.0,7.6,77
2026-01-18T00:00,20,7.3,13.0,15.6,0.0,1.7,0.287,0.0,0.5,7.8,78
2026-01-18T01:00,20,7.0,10.8,12.8,0.0,1.8,0.247,0.0,0.5,6.8,79
2026-01-18T02:00,20,5.8,8.9,12.8,0.0,1.8,0.21,0.0,0.4,7.2,84
2026-01-18T03:00,20,6.0,9.3,11.7,0.0,1.9,0.211,0.0,0.5,6.3,81
2026-01-18T04:00,20,7.0,12.1,14.3,0.0,2.0,0.233,0.0,0.5,6.9,75
2026-01-18T05:00,20,8.4,13.5,20.3,0.0,2.5,0.359,0.0,0.7,7.9,77
2026-01-18T06:00,20,12.3,18.0,23.3,0.0,2.7,0.469,0.0,0.9,8.6,73
2026-01-18T07:00,20,14.5,24.2,37.5,0.0,3.0,0.615,0.0,1.4,9.3,75
2026-01-18T08:00,20,13.0,23.7,40.7,0.0,3.1,0.577,0.0,1.2,10.2,72
2026-01-18T09:00,20,10.9,19.0,27.3,0.0,3.4,0.403,0.0,1.1,10.3,70
2026-01-18T10:00,20,9.8,17.9,26.7,0.0,3.1,0.39,0.0,0.8,11.9,64
2026-01-18T11:00,20,9.4,15.0,20.2,0.0,3.4,0.323,0.0,0.7,12.7,69
2026-01-18T12:00,20,9.6,16.7,21.0,0.0,3.3,0.339,0.0,0.8,12.9,64
2026-01-18T13:00,20,9.0,14.2,20.7,0.0,3.5,0.321,0.0,0.7,13.5,63
2026-01-18T14:00,20,9.6,16.1,21.0,0.0,3.3,0.351,0.0,0.8,13.3,63
2026-01-18T15:00,20,10.8,18.2,23.3,0.0,3.6,0.321,0.0,0.8,13.3,65
2026-01-18T16:00,20,12.8,19.6,26.3,0.0,3.6,0.401,0.0,1.0,13.0,68
2026-01-18T17:00,20,14.4,24.1,32.2,0.0,3.5,0.497,0.0,1.3,12.8,67
2026-01-18T18:00,20,13.1,21.0,29.2,0.0,3.2,0.487,0.0,1.2,11.7,69
2026-01-18T19:00,20,9.6,16.6,26.1,0.0,3.2,0.415,0.0,0.9,11.0,71
2026-01-18T20:00,20,9.7,15.3,20.2,0.0,3.4,0.299,0.0,0.8,9.8,69
2026-01-18T21:00,20,8.0,13.7,14.7,0.0,3.6,0.263,0.0,0.7,9.2,69
2026-01-18T22:00,20,6.7,11.7,14.6,0.0,3.4,0.203,0.0,0.6,8.0,76
2026-01-18T23:00,20,6.5,11.7,12.3,0.0,3.5,0.2,0.0,0.6,7.5,77
2026-01-18T00:00,21,0.0,11.6,10.7,21.3,2.6,0.283,0.0,0.0,7.2,75
2026-01-18T01:00,21,0.0,10.2,9.4,18.5,2.5,0.218,0.0,0.0,7.3,81
2026-01-18T02:00,21,0.0,11.0,8.2,17.1,2.2,0.22,0.0,0.0,5.8,82
2026-01-18T03:00,21,0.0,10.5,8.6,15.0,2.5,0.246,0.0,0.0,6.8,80
2026-01-18T04:00,21,0.0,11.5,8.8,21.5,2.7,0.266,0.0,0.0,6.7,81
2026-01-18T05:00,21,0.0,14.5,12.7,31.7,2.8,0.364,0.0,0.0,7.1,76
2026-01-18T06:00,21,0.0,16.9,18.5,43.5,3.5,0.535,0.0,0.0,8.9,71
2026-01-18T07:00,21,0.0,22.4,28.5,55.4,3.6,0.741,0.0,0.0,8.7,77
2026-01-18T08:00,21,0.0,21.8,25.0,74.1,3.9,0.641,0.0,0.0,10.1,70
2026-01-18T09:00,21,0.0,18.3,18.6,77.5,3.6,0.518,0.0,0.0,10.1,68
2026-01-18T10:00,21,0.0,16.1,14.7,83.7,3.7,0.516,0.0,0.0,10.9,69
2026-01-18T11:00,21,0.0,15.0,13.6,88.6,3.7,0.427,0.0,0.0,12.4,64
2026-01-18T12:00,21,0.0,14.3,13.5,109.6,3.8,0.396,0.0,0.0,13.5,65
2026-01-18T13:00,21,0.0,13.0,12.4,103.0,3.8,0.379,0.0,0.0,13.9,61
2026-01-18T14:00,21,0.0,15.1,13.7,96.5,3.8,0.44,0.0,0.0,13.5,62
2026-01-18T15:00,21,0.0,16.3,14.3,81.7,3.7,0.514,0.0,0.0,13.6,62
2026-01-18T16:00,21,0.0,18.2,14.5,71.9,3.6,0.596,0.0,0.0,12.8,65
2026-01-18T17:00,21,0.0,23.9,18.4,56.0,3.5,0.698,0.0,0.0,12.3,67
2026-01-18T18:00,21,0.0,20.2,17.1,49.4,3.4,0.682,0.0,0.0,11.8,66
2026-01-18T19:00,21,0.0,16.5,16.0,42.9,3.8,0.607,0.0,0.0,11.4,69
2026-01-18T20:00,21,0.0,15.6,12.4,36.8,3.8,0.461,0.0,0.0,9.6,72
2026-01-18T21:00,21,0.0,12.3,8.7,32.1,3.7,0.407,0.0,0.0,9.2,68
2026-01-18T22:00,21,0.0,13.0,8.3,25.2,3.6,0.338,0.0,0.0,8.3,76
2026-01-18T23:00,21,0.0,11.2,7.5,24.6,3.2,0.315,0.0,0.0,7.0,79
2026-01-18T00:00,22,8.9,14.2,18.4,0.0,6.9,0.263,0.0,0.7,6.8,78
2026-01-18T01:00,22,7.7,15.0,16.7,0.0,6.9,0.221,0.0,0.5,6.5,79
2026-01-18T02:00,22,8.4,12.8,16.5,0.0,6.8,0.213,0.0,0.5,6.9,77
2026-01-18T03:00,22,7.5,11.2,14.5,0.0,6.8,0.218,0.0,0.5,7.1,79
2026-01-18T04:00,22,8.3,13.1,17.6,0.0,6.9,0.229,0.0,0.6,6.9,76
2026-01-18T05:00,22,9.2,17.0,22.6,0.0,7.6,0.335,0.0,0.8,7.8,78
2026-01-18T06:00,22,13.5,20.9,34.0,0.0,8.9,0.484,0.0,1.1,8.1,79
2026-01-18T07:00,22,16.5,28.2,48.2,0.0,9.5,0.666,0.0,1.7,8.1,74
2026-01-18T08:00,22,14.7,26.5,50.0,0.0,9.1,0.562,0.0,1.5,9.9,73
2026-01-18T09:00,22,13.3,24.5,39.2,0.0,9.6,0.518,0.0,1.0,11.4,70
2026-01-18T10:00,22,11.5,18.8,30.0,0.0,8.7,0.464,0.0,1.0,11.1,69
2026-01-18T11:00,22,10.5,15.9,27.1,0.0,8.8,0.371,0.0,0.9,12.7,68
2026-01-18T12:00,22,9.8,15.4,26.0,0.0,9.1,0.362,0.0,0.9,12.7,63
2026-01-18T13:00,22,10.1,15.0,27.7,0.0,9.2,0.39,0.0,0.9,13.6,65
2026-01-18T14:00,22,10.3,18.6,27.5,0.0,8.9,0.385,0.0,1.0,13.2,64
2026-01-18T15:00,22,11.4,19.9,32.2,0.0,8.8,0.423,0.0,1.0,13.3,67
2026-01-18T16:00,22,13.3,23.2,39.0,0.0,8.4,0.52,0.0,1.3,13.5,63
2026-01-18T17:00,22,14.3,26.9,46.8,0.0,8.3,0.576,0.0,1.6,12.5,66
2026-01-18T18:00,22,13.5,20.4,42.5,0.0,7.2,0.568,0.0,1.4,12.2,70
2026-01-18T19:00,22,10.1,17.4,35.6,0.0,7.5,0.502,0.0,1.2,11.0,70
2026-01-18T20:00,22,9.3,15.4,29.9,0.0,7.1,0.404,0.0,0.9,9.8,73
2026-01-18T21:00,22,8.9,14.5,24.1,0.0,7.3,0.325,0.0,0.8,8.7,73
2026-01-18T22:00,22,7.2,13.2,21.7,0.0,6.8,0.256,0.0,0.7,8.0,77
2026-01-18T23:00,22,6.3,12.3,19.1,0.0,7.1,0.26,0.0,0.7,7.6,84
2026-01-18T00:00,37,6.0,9.4,11.1,0.0,1.7,0.441,0.0,0.7,7.2,76
2026-01-18T01:00,37,5.2,8.0,8.7,0.0,1.7,0.344,0.0,0.6,6.4,79
2026-01-18T02:00,37,4.9,7.5,8.6,0.0,1.8,0.327,0.0,0.5,6.8,81
2026-01-18T03:00,37,4.6,7.4,8.3,0.0,1.7,0.33,0.0,0.5,7.2,77
2026-01-18T04:00,37,5.2,8.1,10.1,0.0,1.6,0.418,0.0,0.6,7.5,78
2026-01-18T05:00,37,6.9,10.3,15.2,0.0,2.0,0.522,0.0,0.9,7.2,77
2026-01-18T06:00,37,8.7,12.3,21.3,0.0,2.0,0.746,0.0,1.1,8.3,77
2026-01-18T07:00,37,10.3,17.1,30.7,0.0,2.3,1.055,0.0,1.7,8.8,73
2026-01-18T08:00,37,8.7,16.8,27.8,0.0,2.4,0.996,0.0,1.7,9.3,73
2026-01-18T09:00,37,7.6,13.7,23.3,0.0,2.6,0.794,0.0,1.4,11.4,71
2026-01-18T10:00,37,7.4,11.0,18.1,0.0,2.4,0.673,0.0,1.2,12.3,68
2026-01-18T11:00,37,6.4,10.7,15.8,0.0,2.4,0.604,0.0,1.0,12.5,69
2026-01-18T12:00,37,5.9,9.5,15.9,0.0,2.3,0.592,0.0,0.9,13.2,68
2026-01-18T13:00,37,5.9,9.9,15.3,0.0,2.5,0.575,0.0,1.0,13.8,64
2026-01-18T14:00,37,6.2,10.1,17.0,0.0,2.3,0.648,0.0,0.9,12.9,64
2026-01-18T15:00,37,6.9,10.4,18.4,0.0,2.2,0.706,0.0,1.1,13.1,65
2026-01-18T16:00,37,7.9,12.9,22.8,0.0,2.3,0.837,0.0,1.3,13.3,65
2026-01-18T17:00,37,8.6,15.0,27.3,0.0,2.1,1.093,0.0,1.8,12.5,65
2026-01-18T18:00,37,7.8,12.2,23.8,0.0,1.8,0.905,0.0,1.6,12.2,67
2026-01-18T19:00,37,5.7,9.6,20.2,0.0,2.1,0.871,0.0,1.3,11.5,68
2026-01-18T20:00,37,5.2,9.1,15.6,0.0,2.0,0.622,0.0,1.1,9.4,71
2026-01-18T21:00,37,4.5,7.9,12.1,0.0,1.9,0.559,0.0,0.8,9.2,78
2026-01-18T22:00,37,4.2,7.1,11.3,0.0,1.8,0.459,0.0,0.8,8.4,80
2026-01-18T23:00,37,3.8,6.2,10.8,0.0,1.6,0.503,0.0,0.8,7.3,79
2026-01-18T00:00,38,11.8,9.9,7.8,26.4,0.0,0.0,0.0,0.0,7.2,78
2026-01-18T01:00,38,9.8,8.8,5.6,22.7,0.0,0.0,0.0,0.0,6.1,81
2026-01-18T02:00,38,8.9,8.4,5.6,21.0,0.0,0.0,0.0,0.0,6.6,78
2026-01-18T03:00,38,8.7,9.6,5.0,19.3,0.0,0.0,0.0,0.0,7.0,80
2026-01-18T04:00,38,9.7,10.6,6.1,28.7,0.0,0.0,0.0,0.0,6.5,77
2026-01-18T05:00,38,11.5,12.5,8.5,40.5,0.0,0.0,0.0,0.0,7.6,73
2026-01-18T06:00,38,16.4,14.4,12.7,49.6,0.0,0.0,0.0,0.0,8.2,73
2026-01-18T07:00,38,18.7,20.0,16.5,58.7,0.0,0.0,0.0,0.0,9.0,73
2026-01-18T08:00,38,20.0,20.7,17.8,83.0,0.0,0.0,0.0,0.0,10.5,69
2026-01-18T09:00,38,16.5,17.4,10.9,110.2,0.0,0.0,0.0,0.0,11.0,69
2026-01-18T10:00,38,15.1,14.9,9.6,114.8,0.0,0.0,0.0,0.0,12.0,65
2026-01-18T11:00,38,13.6,14.6,8.8,117.8,0.0,0.0,0.0,0.0,13.1,64
2026-01-18T12:00,38,13.5,13.0,8.2,124.4,0.0,0.0,0.0,0.0,13.5,64
2026-01-18T13:00,38,12.8,13.5,7.7,131.8,0.0,0.0,0.0,0.0,13.4,59
2026-01-18T14:00,38,12.6,13.8,7.6,112.9,0.0,0.0,0.0,0.0,13.2,61
2026-01-18T15:00,38,15.9,15.8,9.2,103.4,0.0,0.0,0.0,0.0,13.5,61
2026-01-18T16:00,38,20.7,17.7,10.2,87.6,0.0,0.0,0.0,0.0,13.0,65
2026-01-18T17:00,38,21.0,20.6,12.7,61.6,0.0,0.0,0.0,0.0,12.3,65
2026-01-18T18:00,38,17.5,17.0,11.8,56.0,0.0,0.0,0.0,0.0,11.9,67
2026-01-18T19:00,38,15.3,15.5,9.4,50.8,0.0,0.0,0.0,0.0,11.1,69
2026-01-18T20:00,38,12.4,13.5,7.0,45.4,0.0,0.0,0.0,0.0,9.8,71
2026-01-18T21:00,38,11.7,12.7,5.7,37.2,0.0,0.0,0.0,0.0,9.5,73
2026-01-18T22:00,38,10.6,11.1,5.0,29.8,0.0,0.0,0.0,0.0,8.2,76
2026-01-18T23:00,38,10.2,10.4,4.7,26.3,0.0,0.0,0.0,0.0,7.1,79
2026-01-19T00:00,19,6.4,10.6,9.9,0.0,2.7,0.581,0.0,0.0,7.4,76
2026-01-19T01:00,19,5.1,9.2,10.1,0.0,2.7,0.547,0.0,0.0,6.5,78
2026-01-19T02:00,19,5.6,9.1,9.6,0.0,2.8,0.494,0.0,0.0,5.8,80
2026-01-19T03:00,19,5.4,9.7,11.6,0.0,2.9,0.478,0.0,0.0,6.1,82
2026-01-19T04:00,19,5.5,9.4,14.1,0.0,2.8,0.53,0.0,0.0,7.0,79
2026-01-19T05:00,19,7.6,12.2,21.1,0.0,3.5,0.771,0.0,0.0,7.0,79
2026-01-19T06:00,19,9.4,15.8,30.0,0.0,3.8,1.042,0.0,0.0,7.8,77
2026-01-19T07:00,19,11.9,20.3,48.0,0.0,4.1,1.392,0.0,0.0,9.1,76
2026-01-19T08:00,19,11.1,20.7,51.0,0.0,4.2,1.486,0.0,0.0,10.4,72
2026-01-19T09:00,19,10.6,19.6,36.8,0.0,4.4,1.178,0.0,0.0,11.6,73
2026-01-19T10:00,19,8.7,16.2,33.1,0.0,4.8,0.989,0.0,0.0,11.6,69
2026-01-19T11:00,19,8.6,14.6,34.0,0.0,4.6,0.864,0.0,0.0,12.2,68
2026-01-19T12:00,19,6.9,12.8,31.3,0.0,4.5,0.882,0.0,0.0,13.1,64
2026-01-19T13:00,19,7.6,13.1,34.8,0.0,4.5,0.912,0.0,0.0,13.5,67
2026-01-19T14:00,19,8.1,14.9,36.4,0.0,4.4,0.867,0.0,0.0,12.8,65
2026-01-19T15:00,19,10.4,16.2,41.1,0.0,4.4,0.984,0.0,0.0,12.2,64
2026-01-19T16:00,19,11.2,20.3,53.3,0.0,4.4,1.124,0.0,0.0,12.3,63
2026-01-19T17:00,19,12.9,23.8,64.0,0.0,4.9,1.425,0.0,0.0,12.1,67
2026-01-19T18:00,19,10.9,18.6,59.8,0.0,4.3,1.304,0.0,0.0,11.4,67
2026-01-19T19:00,19,9.8,16.5,54.8,0.0,4.4,1.146,0.0,0.0,10.8,67
2026-01-19T20:00,19,8.6,14.3,46.2,0.0,4.4,0.9,0.0,0.0,9.6,67
2026-01-19T21:00,19,7.0,13.5,40.5,0.0,4.4,0.716,0.0,0.0,8.9,74
2026-01-19T22:00,19,6.5,11.1,33.8,0.0,4.2,0.587,0.0,0.0,8.5,77
2026-01-19T23:00,19,6.6,11.2,34.8,0.0,4.1,0.597,0.0,0.0,7.4,78
2026-01-19T00:00,20,7.0,12.0,12.0,0.0,3.4,0.203,0.0,0.6,7.1,82
2026-01-19T01:00,20,5.6,10.2,11.4,0.0,3.5,0.166,0.0,0.5,6.4,78
2026-01-19T02:00,20,5.7,11.0,12.4,0.0,3.4,0.158,0.0,0.4,6.9,81
2026-01-19T03:00,20,5.8,10.3,13.5,0.0,3.0,0.161,0.0,0.5,7.0,76
2026-01-19T04:00,20,6.7,12.2,16.9,0.0,3.5,0.183,0.0,0.5,7.1,79
2026-01-19T05:00,20,8.0,14.9,25.6,0.0,4.0,0.257,0.0,0.7,8.5,77
2026-01-19T06:00,20,10.8,18.6,39.3,0.0,3.6,0.351,0.0,0.9,8.3,72
2026-01-19T07:00,20,13.2,26.4,53.9,0.0,4.6,0.528,0.0,1.3,9.2,75
2026-01-19T08:00,20,13.8,25.3,57.2,0.0,4.9,0.432,0.0,1.2,10.2,71
2026-01-19T09:00,20,11.5,20.3,49.1,0.0,4.5,0.339,0.0,0.9,10.9,72
2026-01-19T10:00,20,10.1,19.0,41.2,0.0,4.6,0.334,0.0,0.8,11.8,68
2026-01-19T11:00,20,8.7,17.9,40.3,0.0,4.2,0.293,0.0,0.7,12.1,65
2026-01-19T12:00,20,9.3,17.2,35.6,0.0,4.7,0.276,0.0,0.7,12.7,65
2026-01-19T13:00,20,9.2,18.1,42.4,0.0,4.5,0.278,0.0,0.7,14.0,62
2026-01-19T14:00,20,8.5,19.7,47.1,0.0,4.3,0.287,0.0,0.7,13.4,62
2026-01-19T15:00,20,11.6,22.7,46.8,0.0,4.0,0.295,0.0,0.8,12.9,60
2026-01-19T16:00,20,12.4,25.4,64.1,0.0,4.0,0.368,0.0,1.0,12.9,67
2026-01-19T17:00,20,15.2,29.7,77.1,0.0,4.0,0.454,0.0,1.3,12.0,67
2026-01-19T18:00,20,12.5,27.0,74.1,0.0,3.9,0.413,0.0,1.1,11.7,68
2026-01-19T19:00,20,10.5,22.9,69.0,0.0,3.9,0.384,0.0,0.9,11.3,70
2026-01-19T20:00,20,10.3,20.6,56.2,0.0,3.8,0.318,0.0,0.7,10.8,71
2026-01-19T21:00,20,8.9,20.9,43.4,0.0,3.2,0.228,0.0,0.7,8.7,74
2026-01-19T22:00,20,7.6,18.6,37.4,0.0,3.4,0.191,0.0,0.6,8.5,76
2026-01-19T23:00,20,7.4,17.5,38.0,0.0,3.7,0.204,0.0,0.6,7.5,79
2026-01-19T00:00,21,0.0,11.8,7.2,27.7,3.6,0.335,0.0,0.0,7.7,77
2026-01-19T01:00,21,0.0,9.6,6.2,20.1,3.6,0.275,0.0,0.0,6.7,79
2026-01-19T02:00,21,0.0,8.8,6.3,17.1,3.4,0.278,0.0,0.0,6.1,79
2026-01-19T03:00,21,0.0,8.8,6.3,16.8,3.5,0.299,0.0,0.0,6.9,81
2026-01-19T04:00,21,0.0,11.2,8.1,23.7,3.8,0.285,0.0,0.0,7.3,80
2026-01-19T05:00,21,0.0,13.8,12.4,29.6,4.0,0.411,0.0,0.0,7.1,79
2026-01-19T06:00,21,0.0,18.5,18.6,49.3,4.3,0.563,0.0,0.0,8.6,76
2026-01-19T07:00,21,0.0,23.3,24.7,58.3,5.1,0.884,0.0,0.0,8.8,72
2026-01-19T08:00,21,0.0,21.7,27.2,71.5,5.4,0.777,0.0,0.0,9.8,72
2026-01-19T09:00,21,0.0,20.3,21.5,91.0,5.5,0.637,0.0,0.0,10.6,72
2026-01-19T10:00,21,0.0,17.3,18.4,98.8,4.5,0.505,0.0,0.0,11.8,64
2026-01-19T11:00,21,0.0,15.2,18.8,111.0,5.2,0.484,0.0,0.0,12.8,63
2026-01-19T12:00,21,0.0,14.7,15.9,104.8,5.1,0.466,0.0,0.0,13.7,64
